日期,股票代码,名称,收盘价
2021-07-30,'000016,上证50,3132.8205
2021-07-29,'000016,上证50,3182.796
2021-07-28,'000016,上证50,3154.6353
2021-07-27,'000016,上证50,3126.3757
2021-07-26,'000016,上证50,3228.3698
2021-07-23,'000016,上证50,3357.447
2021-07-22,'000016,上证50,3392.7165
2021-07-21,'000016,上证50,3388.5201
2021-07-20,'000016,上证50,3378.6292
2021-07-19,'000016,上证50,3385.3664
2021-07-16,'000016,上证50,3369.8994
2021-07-15,'000016,上证50,3411.2888
2021-07-14,'000016,上证50,3339.381
2021-07-13,'000016,上证50,3391.742
2021-07-12,'000016,上证50,3384.5074
2021-07-09,'000016,上证50,3361.5946
2021-07-08,'000016,上证50,3373.2555
2021-07-07,'000016,上证50,3424.3897
2021-07-06,'000016,上证50,3405.2788
2021-07-05,'000016,上证50,3404.7907
2021-07-02,'000016,上证50,3408.2369
2021-07-01,'000016,上证50,3535.249
2021-06-30,'000016,上证50,3498.6485
2021-06-29,'000016,上证50,3482.7333
2021-06-28,'000016,上证50,3520.7434
2021-06-25,'000016,上证50,3535.0185
2021-06-24,'000016,上证50,3483.9093
2021-06-23,'000016,上证50,3471.3411
2021-06-22,'000016,上证50,3464.7057
2021-06-21,'000016,上证50,3431.2522
2021-06-18,'000016,上证50,3454.5885
2021-06-17,'000016,上证50,3481.6004
2021-06-16,'000016,上证50,3486.2876
2021-06-15,'000016,上证50,3528.6683
2021-06-11,'000016,上证50,3576.7773
2021-06-10,'000016,上证50,3607.6792
2021-06-09,'000016,上证50,3587.5321
2021-06-08,'000016,上证50,3580.2836
2021-06-07,'000016,上证50,3601.1091
2021-06-04,'000016,上证50,3612.7014
2021-06-03,'000016,上证50,3591.1561
2021-06-02,'000016,上证50,3622.3976
2021-06-01,'000016,上证50,3650.9034
2021-05-31,'000016,上证50,3650.2245
2021-05-28,'000016,上证50,3659.2957
2021-05-27,'000016,上证50,3664.9417
2021-05-26,'000016,上证50,3657.1898
2021-05-25,'000016,上证50,3641.2918
2021-05-24,'000016,上证50,3497.7469
2021-05-21,'000016,上证50,3481.8619
2021-05-20,'000016,上证50,3522.4512
2021-05-19,'000016,上证50,3511.4674
2021-05-18,'000016,上证50,3537.6963
2021-05-17,'000016,上证50,3539.9125
2021-05-14,'000016,上证50,3503.037
2021-05-13,'000016,上证50,3413.8886
2021-05-12,'000016,上证50,3447.8617
2021-05-11,'000016,上证50,3437.7135
2021-05-10,'000016,上证50,3399.9849
2021-05-07,'000016,上证50,3406.3103
2021-05-06,'000016,上证50,3449.9385
2021-04-30,'000016,上证50,3491.1877
2021-04-29,'000016,上证50,3517.2104
2021-04-28,'000016,上证50,3473.0389
2021-04-27,'000016,上证50,3476.3018
2021-04-26,'000016,上证50,3467.6605
2021-04-23,'000016,上证50,3524.0216
2021-04-22,'000016,上证50,3487.4271
2021-04-21,'000016,上证50,3516.0976
2021-04-20,'000016,上证50,3510.1239
2021-04-19,'000016,上证50,3513.3953
2021-04-16,'000016,上证50,3448.1042
2021-04-15,'000016,上证50,3431.4931
2021-04-14,'000016,上证50,3469.1727
2021-04-13,'000016,上证50,3461.4592
2021-04-12,'000016,上证50,3477.0654
2021-04-09,'000016,上证50,3514.1106
2021-04-08,'000016,上证50,3573.037
2021-04-07,'000016,上证50,3558.4688
2021-04-06,'000016,上证50,3594.7093
2021-04-02,'000016,上证50,3616.7636
2021-04-01,'000016,上证50,3582.6499
2021-03-31,'000016,上证50,3539.3696
2021-03-30,'000016,上证50,3577.2434
2021-03-29,'000016,上证50,3537.711
2021-03-26,'000016,上证50,3529.7282
2021-03-25,'000016,上证50,3463.8727
2021-03-24,'000016,上证50,3466.0422
2021-03-23,'000016,上证50,3516.3626
2021-03-22,'000016,上证50,3538.4271
2021-03-19,'000016,上证50,3512.0203
2021-03-18,'000016,上证50,3605.6047
2021-03-17,'000016,上证50,3590.8339
2021-03-16,'000016,上证50,3599.1646
2021-03-15,'000016,上证50,3566.8773
2021-03-12,'000016,上证50,3632.5784
2021-03-11,'000016,上证50,3625.3052
2021-03-10,'000016,上证50,3532.0523
2021-03-09,'000016,上证50,3509.6137
2021-03-08,'000016,上证50,3573.431
2021-03-05,'000016,上证50,3688.6818
2021-03-04,'000016,上证50,3708.6606
2021-03-03,'000016,上证50,3817.4128
2021-03-02,'000016,上证50,3718.7739
2021-03-01,'000016,上证50,3787.8695
2021-02-26,'000016,上证50,3756.8597
2021-02-25,'000016,上证50,3851.029
2021-02-24,'000016,上证50,3805.4719
2021-02-23,'000016,上证50,3897.7164
2021-02-22,'000016,上证50,3881.8681
2021-02-19,'000016,上证50,4014.4564
2021-02-18,'000016,上证50,4014.3241
2021-02-10,'000016,上证50,4028.5289
2021-02-09,'000016,上证50,3952.8276
2021-02-08,'000016,上证50,3890.4654
2021-02-05,'000016,上证50,3840.7663
2021-02-04,'000016,上证50,3801.6178
2021-02-03,'000016,上证50,3775.7224
2021-02-02,'000016,上证50,3771.47
2021-02-01,'000016,上证50,3746.3717
2021-01-29,'000016,上证50,3713.2471
2021-01-28,'000016,上证50,3735.0337
2021-01-27,'000016,上证50,3818.2682
2021-01-26,'000016,上证50,3813.2902
2021-01-25,'000016,上证50,3898.1473
2021-01-22,'000016,上证50,3846.3945
2021-01-21,'000016,上证50,3850.0559
2021-01-20,'000016,上证50,3814.6537
2021-01-19,'000016,上证50,3808.694
2021-01-18,'000016,上证50,3849.3982
2021-01-15,'000016,上证50,3817.9345
2021-01-14,'000016,上证50,3811.2242
2021-01-13,'000016,上证50,3873.2285
2021-01-12,'000016,上证50,3906.1225
2021-01-11,'000016,上证50,3776.5293
2021-01-08,'000016,上证50,3788.3191
2021-01-07,'000016,上证50,3808.0695
2021-01-06,'000016,上证50,3736.648
2021-01-05,'000016,上证50,3683.3634
2021-01-04,'000016,上证50,3643.3592
2020-12-31,'000016,上证50,3640.6389
2020-12-30,'000016,上证50,3574.1307
2020-12-29,'000016,上证50,3517.35
2020-12-28,'000016,上证50,3523.8369
2020-12-25,'000016,上证50,3512.4862
2020-12-24,'000016,上证50,3489.2742
2020-12-23,'000016,上证50,3494.5868
2020-12-22,'000016,上证50,3470.9024
2020-12-21,'000016,上证50,3522.262
2020-12-18,'000016,上证50,3507.9743
2020-12-17,'000016,上证50,3539.5401
2020-12-16,'000016,上证50,3485.4049
2020-12-15,'000016,上证50,3468.8286
2020-12-14,'000016,上证50,3467.7669
2020-12-11,'000016,上证50,3427.8565
2020-12-10,'000016,上证50,3459.0346
2020-12-09,'000016,上证50,3468.5269
2020-12-08,'000016,上证50,3499.0572
2020-12-07,'000016,上证50,3509.9419
2020-12-04,'000016,上证50,3541.5209
2020-12-03,'000016,上证50,3536.8144
2020-12-02,'000016,上证50,3545.3401
2020-12-01,'000016,上证50,3554.0139
2020-11-30,'000016,上证50,3469.4178
2020-11-27,'000016,上证50,3498.6589
2020-11-26,'000016,上证50,3445.7388
2020-11-25,'000016,上证50,3420.2916
2020-11-24,'000016,上证50,3442.7229
2020-11-23,'000016,上证50,3469.8046
2020-11-20,'000016,上证50,3411.9323
2020-11-19,'000016,上证50,3410.0937
2020-11-18,'000016,上证50,3387.0447
2020-11-17,'000016,上证50,3379.2742
2020-11-16,'000016,上证50,3377.11
2020-11-13,'000016,上证50,3338.3101
2020-11-12,'000016,上证50,3397.3544
2020-11-11,'000016,上证50,3411.2295
2020-11-10,'000016,上证50,3416.1408
2020-11-09,'000016,上证50,3418.2753
2020-11-06,'000016,上证50,3359.1193
2020-11-05,'000016,上证50,3369.5029
2020-11-04,'000016,上证50,3332.1901
2020-11-03,'000016,上证50,3307.4846
2020-11-02,'000016,上证50,3265.8963
2020-10-30,'000016,上证50,3280.3835
2020-10-29,'000016,上证50,3324.4397
2020-10-28,'000016,上证50,3313.2314
2020-10-27,'000016,上证50,3294.0881
2020-10-26,'000016,上证50,3304.7036
2020-10-23,'000016,上证50,3346.608
2020-10-22,'000016,上证50,3369.53
2020-10-21,'000016,上证50,3377.4246
2020-10-20,'000016,上证50,3363.503
2020-10-19,'000016,上证50,3354.3075
2020-10-16,'000016,上证50,3380.1689
2020-10-15,'000016,上证50,3371.4014
2020-10-14,'000016,上证50,3369.4978
2020-10-13,'000016,上证50,3386.893
2020-10-12,'000016,上证50,3387.8848
2020-10-09,'000016,上证50,3286.8572
2020-09-30,'000016,上证50,3232.4183
2020-09-29,'000016,上证50,3241.323
2020-09-28,'000016,上证50,3250.5018
2020-09-25,'000016,上证50,3229.7769
2020-09-24,'000016,上证50,3218.716
2020-09-23,'000016,上证50,3275.7387
2020-09-22,'000016,上证50,3270.519
2020-09-21,'000016,上证50,3311.5936
2020-09-18,'000016,上证50,3347.7784
2020-09-17,'000016,上证50,3264.6864
2020-09-16,'000016,上证50,3295.5836
2020-09-15,'000016,上证50,3317.6402
2020-09-14,'000016,上证50,3294.1507
2020-09-11,'000016,上证50,3265.4966
2020-09-10,'000016,上证50,3245.5017
2020-09-09,'000016,上证50,3235.7032
2020-09-08,'000016,上证50,3289.9142
2020-09-07,'000016,上证50,3253.4259
2020-09-04,'000016,上证50,3309.2096
2020-09-03,'000016,上证50,3334.4119
2020-09-02,'000016,上证50,3347.3042
2020-09-01,'000016,上证50,3355.096
2020-08-31,'000016,上证50,3343.8881
2020-08-28,'000016,上证50,3368.4384
2020-08-27,'000016,上证50,3290.7855
2020-08-26,'000016,上证50,3277.8901
2020-08-25,'000016,上证50,3310.8389
2020-08-24,'000016,上证50,3298.7205
2020-08-21,'000016,上证50,3284.7267
2020-08-20,'000016,上证50,3264.5329
2020-08-19,'000016,上证50,3307.6593
2020-08-18,'000016,上证50,3367.3313
2020-08-17,'000016,上证50,3368.8488
2020-08-14,'000016,上证50,3288.5141
2020-08-13,'000016,上证50,3241.8446
2020-08-12,'000016,上证50,3249.7381
2020-08-11,'000016,上证50,3262.8244
2020-08-10,'000016,上证50,3285.7602
2020-08-07,'000016,上证50,3263.7455
2020-08-06,'000016,上证50,3292.2003
2020-08-05,'000016,上证50,3292.3094
2020-08-04,'000016,上证50,3312.1336
2020-08-03,'000016,上证50,3281.1012
2020-07-31,'000016,上证50,3249.3375
2020-07-30,'000016,上证50,3231.5193
2020-07-29,'000016,上证50,3243.3849
2020-07-28,'000016,上证50,3185.8904
2020-07-27,'000016,上证50,3163.2306
2020-07-24,'000016,上证50,3158.2854
2020-07-23,'000016,上证50,3284.1103
2020-07-22,'000016,上证50,3291.3605
2020-07-21,'000016,上证50,3286.8146
2020-07-20,'000016,上证50,3287.915
2020-07-17,'000016,上证50,3185.8909
2020-07-16,'000016,上证50,3162.0251
2020-07-15,'000016,上证50,3313.7646
2020-07-14,'000016,上证50,3348.0312
2020-07-13,'000016,上证50,3390.115
2020-07-10,'000016,上证50,3351.78
2020-07-09,'000016,上证50,3442.0205
2020-07-08,'000016,上证50,3429.9449
2020-07-07,'000016,上证50,3381.7608
2020-07-06,'000016,上证50,3374.1362
2020-07-03,'000016,上证50,3159.1583
2020-07-02,'000016,上证50,3084.2381
2020-07-01,'000016,上证50,3009.8611
2020-06-30,'000016,上证50,2942.0741
2020-06-29,'000016,上证50,2925.4834
2020-06-24,'000016,上证50,2943.4733
2020-06-23,'000016,上证50,2925.416
2020-06-22,'000016,上证50,2921.8915
2020-06-19,'000016,上证50,2925.9356
2020-06-18,'000016,上证50,2888.9575
2020-06-17,'000016,上证50,2881.1321
2020-06-16,'000016,上证50,2878.9924
2020-06-15,'000016,上证50,2838.6074
2020-06-12,'000016,上证50,2884.1157
2020-06-11,'000016,上证50,2876.513
2020-06-10,'000016,上证50,2908.4753
2020-06-09,'000016,上证50,2928.3043
2020-06-08,'000016,上证50,2909.5867
2020-06-05,'000016,上证50,2896.3495
2020-06-04,'000016,上证50,2883.3633
2020-06-03,'000016,上证50,2889.1086
2020-06-02,'000016,上证50,2885.9208
2020-06-01,'000016,上证50,2870.3558
2020-05-29,'000016,上证50,2806.6643
2020-05-28,'000016,上证50,2809.6648
2020-05-27,'000016,上证50,2795.4807
2020-05-26,'000016,上证50,2808.8419
2020-05-25,'000016,上证50,2789.7095
2020-05-22,'000016,上证50,2775.8096
2020-05-21,'000016,上证50,2846.8239
2020-05-20,'000016,上证50,2856.1398
2020-05-19,'000016,上证50,2860.6682
2020-05-18,'000016,上证50,2837.1721
2020-05-15,'000016,上证50,2819.6911
2020-05-14,'000016,上证50,2834.5328
2020-05-13,'000016,上证50,2867.7123
2020-05-12,'000016,上证50,2869.5973
2020-05-11,'000016,上证50,2871.8476
2020-05-08,'000016,上证50,2873.0125
2020-05-07,'000016,上证50,2854.423
2020-05-06,'000016,上证50,2863.8452
2020-04-30,'000016,上证50,2861.9077
2020-04-29,'000016,上证50,2844.8143
2020-04-28,'000016,上证50,2825.1393
2020-04-27,'000016,上证50,2805.2202
2020-04-24,'000016,上证50,2776.0245
2020-04-23,'000016,上证50,2797.6612
2020-04-22,'000016,上证50,2804.2373
2020-04-21,'000016,上证50,2784.5328
2020-04-20,'000016,上证50,2819.7938
2020-04-17,'000016,上证50,2809.0757
2020-04-16,'000016,上证50,2768.2616
2020-04-15,'000016,上证50,2764.4883
2020-04-14,'000016,上证50,2785.72
2020-04-13,'000016,上证50,2739.1666
2020-04-10,'000016,上证50,2749.8466
2020-04-09,'000016,上证50,2752.588
2020-04-08,'000016,上证50,2743.8865
2020-04-07,'000016,上证50,2757.4064
2020-04-03,'000016,上证50,2708.8246
2020-04-02,'000016,上证50,2719.8864
2020-04-01,'000016,上证50,2682.0795
2020-03-31,'000016,上证50,2689.379
2020-03-30,'000016,上证50,2690.042
2020-03-27,'000016,上证50,2701.4447
2020-03-26,'000016,上证50,2689.2803
2020-03-25,'000016,上证50,2700.1865
2020-03-24,'000016,上证50,2639.3834
2020-03-23,'000016,上证50,2559.6192
2020-03-20,'000016,上证50,2628.4161
2020-03-19,'000016,上证50,2569.7891
2020-03-18,'000016,上证50,2625.747
2020-03-17,'000016,上证50,2685.5907
2020-03-16,'000016,上证50,2694.0229
2020-03-13,'000016,上证50,2798.7695
2020-03-12,'000016,上证50,2841.9824
2020-03-11,'000016,上证50,2888.3612
2020-03-10,'000016,上证50,2924.2165
2020-03-09,'000016,上证50,2868.8297
2020-03-06,'000016,上证50,2964.8348
2020-03-05,'000016,上证50,3018.0701
2020-03-04,'000016,上证50,2947.5666
2020-03-03,'000016,上证50,2921.4435
2020-03-02,'000016,上证50,2907.8863
2020-02-28,'000016,上证50,2821.0419
2020-02-27,'000016,上证50,2912.0364
2020-02-26,'000016,上证50,2901.6734
2020-02-25,'000016,上证50,2909.324
2020-02-24,'000016,上证50,2930.0332
2020-02-21,'000016,上证50,2968.1381
2020-02-20,'000016,上证50,2978.1829
2020-02-19,'000016,上证50,2923.7633
2020-02-18,'000016,上证50,2924.3981
2020-02-17,'000016,上证50,2950.0699
2020-02-14,'000016,上证50,2895.0644
2020-02-13,'000016,上证50,2875.4794
2020-02-12,'000016,上证50,2895.5859
2020-02-11,'000016,上证50,2879.8575
2020-02-10,'000016,上证50,2850.0642
2020-02-07,'000016,上证50,2851.7105
2020-02-06,'000016,上证50,2854.8878
2020-02-05,'000016,上证50,2812.8993
2020-02-04,'000016,上证50,2794.6606
2020-02-03,'000016,上证50,2727.0931
2020-01-23,'000016,上证50,2932.4932
2020-01-22,'000016,上证50,3017.8785
2020-01-21,'000016,上证50,3012.1123
2020-01-20,'000016,上证50,3065.9906
2020-01-17,'000016,上证50,3053.1729
2020-01-16,'000016,上证50,3043.0931
2020-01-15,'000016,上证50,3058.0078
2020-01-14,'000016,上证50,3080.6016
2020-01-13,'000016,上证50,3090.1284
2020-01-10,'000016,上证50,3067.881
2020-01-09,'000016,上证50,3067.5456
2020-01-08,'000016,上证50,3037.8525
2020-01-07,'000016,上证50,3074.0152
2020-01-06,'000016,上证50,3056.8359
2020-01-03,'000016,上证50,3078.2793
2020-01-02,'000016,上证50,3090.8331
2019-12-31,'000016,上证50,3063.219
2019-12-30,'000016,上证50,3062.75
2019-12-27,'000016,上证50,3017.7787
2019-12-26,'000016,上证50,3011.6361
2019-12-25,'000016,上证50,2986.0036
2019-12-24,'000016,上证50,2996.765
2019-12-23,'000016,上证50,2984.2426
2019-12-20,'000016,上证50,3012.6257
2019-12-19,'000016,上证50,3017.7128
2019-12-18,'000016,上证50,3025.7847
2019-12-17,'000016,上证50,3033.1423
2019-12-16,'000016,上证50,2999.2015
2019-12-13,'000016,上证50,3006.3127
2019-12-12,'000016,上证50,2938.0443
2019-12-11,'000016,上证50,2949.6467
2019-12-10,'000016,上证50,2936.9931
2019-12-09,'000016,上证50,2933.0421
2019-12-06,'000016,上证50,2939.8184
2019-12-05,'000016,上证50,2921.9474
2019-12-04,'000016,上证50,2901.0663
2019-12-03,'000016,上证50,2909.6232
2019-12-02,'000016,上证50,2899.439
2019-11-29,'000016,上证50,2894.7154
2019-11-28,'000016,上证50,2930.4816
2019-11-27,'000016,上证50,2944.3218
2019-11-26,'000016,上证50,2946.5669
2019-11-25,'000016,上证50,2951.2474
2019-11-22,'000016,上证50,2922.2669
2019-11-21,'000016,上证50,2949.3369
2019-11-20,'000016,上证50,2968.1238
2019-11-19,'000016,上证50,3000.7451
2019-11-18,'000016,上证50,2980.9457
2019-11-15,'000016,上证50,2954.7013
2019-11-14,'000016,上证50,2968.5686
2019-11-13,'000016,上证50,2967.6702
2019-11-12,'000016,上证50,2971.3606
2019-11-11,'000016,上证50,2965.7075
2019-11-08,'000016,上证50,3012.4594
2019-11-07,'000016,上证50,3033.2991
2019-11-06,'000016,上证50,3032.7916
2019-11-05,'000016,上证50,3039.9772
2019-11-04,'000016,上证50,3022.2749
2019-11-01,'000016,上证50,3002.6488
2019-10-31,'000016,上证50,2954.734
2019-10-30,'000016,上证50,2952.1181
2019-10-29,'000016,上证50,2968.2831
2019-10-28,'000016,上证50,2981.3615
2019-10-25,'000016,上证50,2967.0517
2019-10-24,'000016,上证50,2959.0317
2019-10-23,'000016,上证50,2954.3052
2019-10-22,'000016,上证50,2973.2173
2019-10-21,'000016,上证50,2968.9051
2019-10-18,'000016,上证50,2963.1753
2019-10-17,'000016,上证50,3011.7535
2019-10-16,'000016,上证50,3004.7233
2019-10-15,'000016,上证50,3015.4202
2019-10-14,'000016,上证50,3013.5334
2019-10-11,'000016,上证50,2983.1198
2019-10-10,'000016,上证50,2940.8002
2019-10-09,'000016,上证50,2922.9797
2019-10-08,'000016,上证50,2922.348
2019-09-30,'000016,上证50,2897.7027
2019-09-27,'000016,上证50,2929.4659
2019-09-26,'000016,上证50,2927.8766
2019-09-25,'000016,上证50,2928.8351
2019-09-24,'000016,上证50,2940.0806
2019-09-23,'000016,上证50,2930.9132
2019-09-20,'000016,上证50,2963.4349
2019-09-19,'000016,上证50,2956.8294
2019-09-18,'000016,上证50,2954.3577
2019-09-17,'000016,上证50,2937.0077
2019-09-16,'000016,上证50,2982.4481
2019-09-12,'000016,上证50,2999.5617
2019-09-11,'000016,上证50,2957.1439
2019-09-10,'000016,上证50,2969.8048
2019-09-09,'000016,上证50,2981.5862
2019-09-06,'000016,上证50,2981.0728
2019-09-05,'000016,上证50,2955.8399
2019-09-04,'000016,上证50,2919.6782
2019-09-03,'000016,上证50,2892.1821
2019-09-02,'000016,上证50,2894.9575
2019-08-30,'000016,上证50,2872.401
2019-08-29,'000016,上证50,2855.4504
2019-08-28,'000016,上证50,2867.0269
2019-08-27,'000016,上证50,2887.2385
2019-08-26,'000016,上证50,2863.4793
2019-08-23,'000016,上证50,2917.3773
2019-08-22,'000016,上证50,2878.0047
2019-08-21,'000016,上证50,2869.2196
2019-08-20,'000016,上证50,2875.653
2019-08-19,'000016,上证50,2877.2312
2019-08-16,'000016,上证50,2824.2258
2019-08-15,'000016,上证50,2814.3881
2019-08-14,'000016,上证50,2804.3553
2019-08-13,'000016,上证50,2792.9137
2019-08-12,'000016,上证50,2824.8041
2019-08-09,'000016,上证50,2772.1492
2019-08-08,'000016,上证50,2786.8715
2019-08-07,'000016,上证50,2747.2491
2019-08-06,'000016,上证50,2760.6799
2019-08-05,'000016,上证50,2786.7196
2019-08-02,'000016,上证50,2843.7704
2019-08-01,'000016,上证50,2887.8665
2019-07-31,'000016,上证50,2912.6612
2019-07-30,'000016,上证50,2944.025
2019-07-29,'000016,上证50,2930.4891
2019-07-26,'000016,上证50,2939.3547
2019-07-25,'000016,上证50,2931.1758
2019-07-24,'000016,上证50,2906.5502
2019-07-23,'000016,上证50,2881.0982
2019-07-22,'000016,上证50,2881.9038
2019-07-19,'000016,上证50,2895.6249
2019-07-18,'000016,上证50,2859.1646
2019-07-17,'000016,上证50,2875.0299
2019-07-16,'000016,上证50,2884.561
2019-07-15,'000016,上证50,2902.6099
2019-07-12,'000016,上证50,2902.1295
2019-07-11,'000016,上证50,2887.8313
2019-07-10,'000016,上证50,2878.7812
2019-07-09,'000016,上证50,2881.5517
2019-07-08,'000016,上证50,2897.5121
2019-07-05,'000016,上证50,2961.9222
2019-07-04,'000016,上证50,2953.2719
2019-07-03,'000016,上证50,2964.7309
2019-07-02,'000016,上证50,2999.0759
2019-07-01,'000016,上证50,3002.9395
2019-06-28,'000016,上证50,2930.5982
2019-06-27,'000016,上证50,2937.1283
2019-06-26,'000016,上证50,2903.4868
2019-06-25,'000016,上证50,2910.1212
2019-06-24,'000016,上证50,2949.5176
2019-06-21,'000016,上证50,2938.7729
2019-06-20,'000016,上证50,2942.6287
2019-06-19,'000016,上证50,2842.7358
2019-06-18,'000016,上证50,2806.454
2019-06-17,'000016,上证50,2793.7037
2019-06-14,'000016,上证50,2785.6055
2019-06-13,'000016,上证50,2794.5361
2019-06-12,'000016,上证50,2796.7319
2019-06-11,'000016,上证50,2812.8986
2019-06-10,'000016,上证50,2743.3745
2019-06-06,'000016,上证50,2706.7621
2019-06-05,'000016,上证50,2719.5949
2019-06-04,'000016,上证50,2721.3139
2019-06-03,'000016,上证50,2743.0644
2019-05-31,'000016,上证50,2728.9459
2019-05-30,'000016,上证50,2742.9635
2019-05-29,'000016,上证50,2755.8081
2019-05-28,'000016,上证50,2748.7987
2019-05-27,'000016,上证50,2722.3345
2019-05-24,'000016,上证50,2702.0252
2019-05-23,'000016,上证50,2685.9336
2019-05-22,'000016,上证50,2725.7343
2019-05-21,'000016,上证50,2739.7852
2019-05-20,'000016,上证50,2715.4315
2019-05-17,'000016,上证50,2735.2124
2019-05-16,'000016,上证50,2791.4146
2019-05-15,'000016,上证50,2783.5439
2019-05-14,'000016,上证50,2724.7337
2019-05-13,'000016,上证50,2741.1118
2019-05-10,'000016,上证50,2793.7589
2019-05-09,'000016,上证50,2698.7804
2019-05-08,'000016,上证50,2758.2435
2019-05-07,'000016,上证50,2806.2577
2019-05-06,'000016,上证50,2805.0354
2019-04-30,'000016,上证50,2945.2438
2019-04-29,'000016,上证50,2939.405
2019-04-26,'000016,上证50,2892.8568
2019-04-25,'000016,上证50,2927.995
2019-04-24,'000016,上证50,2974.8473
2019-04-23,'000016,上证50,2978.8451
2019-04-22,'000016,上证50,2970.488
2019-04-19,'000016,上证50,3042.4321
2019-04-18,'000016,上证50,3004.9245
2019-04-17,'000016,上证50,3017.4162
2019-04-16,'000016,上证50,3023.0253
2019-04-15,'000016,上证50,2924.9257
2019-04-12,'000016,上证50,2920.5151
2019-04-11,'000016,上证50,2928.4268
2019-04-10,'000016,上证50,2979.0985
2019-04-09,'000016,上证50,2967.5136
2019-04-08,'000016,上证50,2962.2749
2019-04-04,'000016,上证50,2951.9848
2019-04-03,'000016,上证50,2920.0013
2019-04-02,'000016,上证50,2888.5304
2019-04-01,'000016,上证50,2892.619
2019-03-29,'000016,上证50,2838.5054
2019-03-28,'000016,上证50,2733.9743
2019-03-27,'000016,上证50,2741.5907
2019-03-26,'000016,上证50,2706.1537
2019-03-25,'000016,上证50,2718.1807
2019-03-22,'000016,上证50,2795.3909
2019-03-21,'000016,上证50,2802.9647
2019-03-20,'000016,上证50,2812.9179
2019-03-19,'000016,上证50,2806.8964
2019-03-18,'000016,上证50,2825.1837
2019-03-15,'000016,上证50,2755.8053
2019-03-14,'000016,上证50,2729.1324
2019-03-13,'000016,上证50,2723.9618
2019-03-12,'000016,上证50,2719.7727
2019-03-11,'000016,上证50,2708.5982
2019-03-08,'000016,上证50,2685.592
2019-03-07,'000016,上证50,2789.7001
2019-03-06,'000016,上证50,2840.2717
2019-03-05,'000016,上证50,2828.8685
2019-03-04,'000016,上证50,2832.5878
2019-03-01,'000016,上证50,2819.4681
2019-02-28,'000016,上证50,2743.9716
2019-02-27,'000016,上证50,2750.3391
2019-02-26,'000016,上证50,2733.9005
2019-02-25,'000016,上证50,2787.6987
2019-02-22,'000016,上证50,2623.0736
2019-02-21,'000016,上证50,2577.2255
2019-02-20,'000016,上证50,2588.166
2019-02-19,'000016,上证50,2579.0463
2019-02-18,'000016,上证50,2582.8512
2019-02-15,'000016,上证50,2517.4622
2019-02-14,'000016,上证50,2576.3062
2019-02-13,'000016,上证50,2580.6116
2019-02-12,'000016,上证50,2533.1817
2019-02-11,'000016,上证50,2527.4736
2019-02-01,'000016,上证50,2499.6442
2019-01-31,'000016,上证50,2483.4709
2019-01-30,'000016,上证50,2440.0146
2019-01-29,'000016,上证50,2455.8968
2019-01-28,'000016,上证50,2437.0261
2019-01-25,'000016,上证50,2441.64
2019-01-24,'000016,上证50,2411.5621
2019-01-23,'000016,上证50,2397.0493
2019-01-22,'000016,上证50,2401.233
2019-01-21,'000016,上证50,2432.487
2019-01-18,'000016,上证50,2417.363
2019-01-17,'000016,上证50,2371.3481
2019-01-16,'000016,上证50,2381.2178
2019-01-15,'000016,上证50,2378.3696
2019-01-14,'000016,上证50,2331.1358
2019-01-11,'000016,上证50,2354.4987
2019-01-10,'000016,上证50,2331.8507
2019-01-09,'000016,上证50,2332.7192
2019-01-08,'000016,上证50,2305.1708
2019-01-07,'000016,上证50,2314.3193
2019-01-04,'000016,上证50,2314.6466
2019-01-03,'000016,上证50,2269.243
2019-01-02,'000016,上证50,2262.7908
2018-12-28,'000016,上证50,2293.0985
2018-12-27,'000016,上证50,2276.0571
2018-12-26,'000016,上证50,2281.5579
2018-12-25,'000016,上证50,2297.3326
2018-12-24,'000016,上证50,2309.2327
2018-12-21,'000016,上证50,2306.1451
2018-12-20,'000016,上证50,2334.9217
2018-12-19,'000016,上证50,2369.5483
2018-12-18,'000016,上证50,2397.8676
2018-12-17,'000016,上证50,2425.9446
2018-12-14,'000016,上证50,2423.3814
2018-12-13,'000016,上证50,2457.9046
2018-12-12,'000016,上证50,2423.3178
2018-12-11,'000016,上证50,2415.5777
2018-12-10,'000016,上证50,2408.6063
2018-12-07,'000016,上证50,2430.7223
2018-12-06,'000016,上证50,2434.4908
2018-12-05,'000016,上证50,2481.7917
2018-12-04,'000016,上证50,2496.1425
2018-12-03,'000016,上证50,2488.0567
2018-11-30,'000016,上证50,2428.0445
2018-11-29,'000016,上证50,2401.8524
2018-11-28,'000016,上证50,2421.1336
2018-11-27,'000016,上证50,2394.2943
2018-11-26,'000016,上证50,2401.8978
2018-11-23,'000016,上证50,2399.2026
2018-11-22,'000016,上证50,2437.6387
2018-11-21,'000016,上证50,2451.2723
2018-11-20,'000016,上证50,2446.7911
2018-11-19,'000016,上证50,2492.0842
2018-11-16,'000016,上证50,2461.4445
2018-11-15,'000016,上证50,2459.1411
2018-11-14,'000016,上证50,2429.9857
2018-11-13,'000016,上证50,2462.9726
2018-11-12,'000016,上证50,2444.9673
2018-11-09,'000016,上证50,2434.212
2018-11-08,'000016,上证50,2485.9978
2018-11-07,'000016,上证50,2482.3343
2018-11-06,'000016,上证50,2499.6793
2018-11-05,'000016,上证50,2511.5897
2018-11-02,'000016,上证50,2542.768
